Brand,Price,Processor_brand,Threads,RAM_type,Storage_type,Graphics_brand,Graphics_integreted,Touch_screen,Operating_system,Log_Price,GPU_tier,RAM_tier,Storage_tier,Processor_gen_tier,Display_tier,ppi_tier,is_gaming,brand_tier,performance_score,display_quality
0,39990,2,8.0,0,2,2,0,0,5,10.596384701840863,4,1,2,2,1,0,0,1,24.0,6
6,70190,2,16.0,4,2,2,1,0,5,11.158961129724467,4,2,2,2,0,2,0,1,48.0,6
6,36490,2,4.0,0,2,2,1,0,5,10.504793529430492,4,1,2,1,0,2,0,1,8.0,6
7,56990,2,12.0,0,1,3,0,0,5,10.950631092829044,6,2,0,1,0,2,1,2,24.0,6
7,61990,2,12.0,0,1,3,0,0,5,11.034728360695963,6,2,0,1,0,2,1,2,24.0,6
8,29990,2,8.0,0,2,2,1,0,5,10.308619271743057,4,1,2,1,1,0,0,0,16.0,6
6,67190,2,12.0,4,2,2,1,0,5,11.115279705914196,4,2,2,2,1,0,0,1,36.0,6
6,84190,2,20.0,4,2,2,1,0,5,11.34083142833171,4,2,2,2,0,2,0,1,60.0,6
3,36399,2,4.0,0,2,2,0,0,5,10.502296580719984,4,1,2,1,0,2,0,2,8.0,6
3,47460,2,6.0,0,2,2,1,0,5,10.767642529989754,4,1,0,2,0,2,0,2,18.0,6
6,55990,2,8.0,0,2,2,1,0,5,10.932928382342938,4,2,2,1,0,2,0,1,16.0,6
3,82990,2,12.0,4,2,2,0,1,5,11.326475397592494,4,2,0,2,1,0,0,2,36.0,6
3,105999,2,16.0,4,2,2,0,0,5,11.57118493908744,4,2,0,2,2,4,0,2,48.0,4
4,68999,0,12.0,0,2,3,0,0,5,11.141847290720753,7,2,2,0,0,2,1,2,12.0,6
3,76990,2,12.0,4,2,2,0,1,5,11.251430822272097,4,1,0,2,1,0,0,2,36.0,6
7,134990,2,16.0,1,2,3,0,0,5,11.812955980602872,8,2,0,2,3,2,1,2,48.0,8
7,90990,2,16.0,0,2,3,0,0,5,11.418504889350736,8,2,0,2,0,2,1,2,48.0,6
4,99990,2,16.0,0,2,3,0,0,5,11.512825459969894,8,2,2,2,0,2,1,2,48.0,6
7,50990,2,12.0,0,2,3,0,0,5,10.839384814049202,6,2,2,1,0,2,1,2,24.0,6
7,47990,2,12.0,0,2,3,0,0,5,10.77874793485229,6,1,2,1,0,2,1,2,24.0,6
7,128990,2,20.0,1,2,3,0,0,5,11.767490160959182,8,1,0,2,3,0,1,2,60.0,12
7,183990,2,20.0,1,2,3,0,0,5,12.12263668728814,8,2,0,2,3,2,1,2,60.0,8
6,35900,2,4.0,0,2,2,0,0,5,10.48849257447637,4,1,2,1,0,2,0,1,8.0,6
4,131990,2,20.0,1,2,3,0,0,5,11.790481441123,8,2,2,2,0,2,1,2,60.0,6
4,237990,2,32.0,1,2,3,0,0,5,12.37998393496416,8,0,0,2,0,0,1,2,96.0,9
4,50990,0,12.0,0,2,0,0,0,5,10.839384814049202,0,1,2,0,0,2,0,2,12.0,6
2,37990,2,8.0,0,2,2,1,0,5,10.54507824618167,4,1,2,2,0,2,0,1,24.0,6
6,56190,0,12.0,0,2,0,1,0,5,10.936494084106243,4,2,2,0,1,0,0,1,12.0,6
8,32999,2,8.0,2,2,2,0,0,5,10.404232536959167,4,2,2,1,0,2,0,0,16.0,6
4,101990,2,12.0,3,2,2,1,1,5,11.532630048244563,4,2,2,2,2,3,0,2,36.0,5
4,231746,2,12.0,4,2,2,0,1,5,12.35339722330072,4,2,2,2,1,0,0,2,36.0,6
7,82890,2,16.0,1,2,3,0,0,5,11.325269706585573,7,1,2,2,0,2,1,2,48.0,6
6,69000,2,16.0,4,2,2,1,0,5,11.141861783579396,4,2,2,2,0,2,0,1,48.0,6
0,159990,2,32.0,1,2,3,0,0,5,11.982866592262758,8,2,0,2,0,0,1,1,96.0,9
2,69990,0,12.0,0,2,3,0,0,5,11.156107653683586,6,2,2,0,0,2,1,1,12.0,6
2,77990,2,16.0,0,2,3,0,0,5,11.264335892324544,7,2,2,2,0,2,1,1,48.0,6
3,35940,2,4.0,0,2,2,0,0,5,10.48960616033755,4,1,2,1,0,2,0,2,8.0,6
4,54559,0,12.0,0,2,0,0,0,5,10.907037963903628,0,2,2,0,0,2,0,2,12.0,6
6,69990,2,12.0,4,2,2,1,0,5,11.156107653683586,4,2,2,2,1,0,0,1,36.0,6
7,119990,2,20.0,4,2,3,0,0,5,11.695163684958434,6,2,0,2,0,0,1,2,60.0,9
6,85990,2,12.0,1,2,3,0,0,5,11.361986289404944,8,2,2,2,0,2,1,1,36.0,6
8,119990,2,16.0,1,2,3,0,0,5,11.695163684958434,8,1,2,2,0,2,1,0,48.0,6
2,56990,2,12.0,0,2,2,0,0,5,10.950631092829044,4,2,2,2,0,2,0,1,36.0,6
6,92990,0,16.0,1,2,3,0,0,5,11.440247239472242,8,2,2,0,0,2,1,1,16.0,6
7,344990,2,32.0,1,2,3,0,0,5,12.751270710086162,8,0,0,2,3,0,1,2,96.0,12
7,284990,2,32.0,1,2,3,0,0,5,12.5602093709159,8,0,0,2,0,0,1,2,96.0,9
6,100190,2,16.0,1,2,3,0,0,5,11.514823662253308,8,2,2,2,0,2,1,1,48.0,6
4,48981,2,4.0,0,2,2,0,0,5,10.799187746794274,4,1,2,1,1,1,0,2,8.0,2
0,65990,2,12.0,0,2,3,0,0,5,11.097258494377469,7,1,2,2,0,2,1,1,36.0,6
0,34790,0,12.0,0,2,0,0,0,5,10.457085268145988,0,1,2,0,0,2,0,1,12.0,6
6,89999,2,12.0,1,2,3,0,0,5,11.40755383813956,8,1,2,2,0,2,1,1,36.0,6
3,84490,2,16.0,4,2,2,0,0,5,11.34438846314689,4,2,2,2,2,4,0,2,48.0,4
6,222990,2,12.0,5,2,2,1,1,5,12.314882206387448,4,2,0,2,2,3,0,1,36.0,5
3,257490,2,20.0,1,2,3,0,1,5,12.458736163380376,8,2,0,2,0,3,1,2,60.0,15
3,80490,2,16.0,4,2,2,0,0,5,11.29588823208778,4,2,2,2,2,4,0,2,48.0,4
2,38990,2,8.0,0,2,2,1,0,5,10.571060481976644,4,1,2,2,0,2,0,1,24.0,6
3,64799,2,8.0,0,2,3,0,0,5,11.079045450122525,3,2,2,1,0,2,1,2,16.0,6
6,148990,2,20.0,1,2,3,0,0,5,11.911634468581385,8,0,0,2,0,4,1,1,60.0,12
0,86990,2,20.0,0,2,3,0,0,5,11.373548448501586,7,2,2,2,0,2,1,1,60.0,6
4,199990,2,24.0,1,2,3,0,0,5,12.206022644280132,8,2,0,2,0,0,1,2,72.0,9
6,89889,2,20.0,4,2,2,1,0,5,11.406330854797588,4,2,2,2,0,2,0,1,60.0,6
3,323990,2,32.0,1,2,3,0,0,5,12.688467930100629,8,0,0,2,0,4,1,2,96.0,12
3,453990,2,20.0,4,2,3,0,0,5,13.02583045034918,8,0,0,2,0,4,1,2,60.0,12
3,53990,0,16.0,0,2,0,0,0,5,10.896554123212333,0,2,2,0,1,0,0,2,16.0,6
3,199290,0,16.0,1,2,3,0,0,5,12.202516329327397,8,2,0,0,0,2,1,2,16.0,6
7,34490,2,8.0,0,2,2,1,0,5,10.448424705930886,4,1,2,2,0,2,0,2,24.0,6
7,89990,2,16.0,4,2,3,0,0,5,11.407453832027992,6,2,2,2,1,0,1,2,48.0,6
3,450990,2,32.0,4,2,3,0,0,5,13.01920044528999,8,0,0,2,3,4,1,2,96.0,16
4,40999,2,8.0,0,2,2,1,0,5,10.621302955145095,4,1,0,2,0,2,0,2,24.0,6
6,74190,0,12.0,0,2,0,0,1,5,11.214384649183572,0,2,2,0,2,0,0,1,12.0,3
2,69990,0,12.0,0,2,3,0,0,5,11.156107653683586,7,2,2,0,0,2,1,1,12.0,6
4,40300,2,8.0,0,2,2,1,0,5,10.604106747934772,4,2,2,2,0,2,0,2,24.0,6
2,85500,2,16.0,0,2,3,0,0,5,11.356271654924852,6,2,2,2,0,2,1,1,48.0,6
6,42990,0,8.0,4,2,0,1,0,5,10.668722809490328,4,1,2,0,0,2,0,1,8.0,6
2,70990,2,12.0,0,2,3,0,0,5,11.170294301033431,6,2,2,2,0,2,1,1,36.0,6
8,98999,2,16.0,4,2,2,0,0,5,11.502865028055613,4,2,2,2,1,0,0,0,48.0,6
3,303290,0,24.0,1,2,3,0,0,5,12.622444722477011,8,0,0,0,0,2,1,2,24.0,6
0,54990,2,12.0,4,2,3,0,0,5,10.91490662950186,6,1,2,2,0,2,1,1,36.0,6
0,49990,2,8.0,0,2,2,0,0,5,10.819578264407616,4,2,2,1,0,2,0,1,16.0,6
2,76990,0,16.0,0,2,3,0,0,5,11.251430822272097,7,2,2,0,0,2,1,1,16.0,6
8,89990,2,16.0,4,2,2,0,0,5,11.407453832027992,4,2,2,2,1,0,0,0,48.0,6
4,126494,2,12.0,1,2,3,0,0,5,11.747950155194795,5,2,0,2,0,2,0,2,36.0,6
0,44990,2,8.0,0,2,2,0,0,5,10.71419552183522,4,1,2,1,0,2,0,1,16.0,6
4,30590,2,4.0,0,2,2,1,0,5,10.328428437144948,4,1,2,2,0,1,0,2,12.0,3
4,26990,2,4.0,0,0,2,1,1,0,10.20322170601205,4,1,1,2,1,1,0,2,12.0,2
4,96700,2,12.0,1,2,2,0,0,5,11.479368681441386,4,2,2,2,1,0,0,2,36.0,6
8,152499,2,16.0,4,2,2,0,1,5,11.934913317631054,4,2,0,2,0,0,0,0,48.0,9
6,22490,2,2.0,0,2,2,0,0,5,10.02082604495336,4,1,1,2,2,2,0,1,6.0,2
4,49990,2,8.0,0,2,2,1,0,0,10.819578264407616,4,1,1,2,0,1,0,2,24.0,3
4,373192,2,20.0,1,2,3,0,0,5,12.829848311498342,7,0,0,2,0,3,1,2,60.0,15
4,390914,2,20.0,1,2,3,0,0,5,12.876242865926102,7,0,0,2,0,3,1,2,60.0,15
8,117899,2,16.0,4,2,2,0,0,5,11.677583604725283,4,2,2,2,1,0,0,0,48.0,6
0,69990,2,12.0,0,2,3,0,0,5,11.156107653683586,7,2,2,2,0,2,1,1,36.0,6
3,70790,2,12.0,4,2,2,0,0,5,11.167473026768237,4,2,0,2,1,0,0,2,36.0,6
4,23940,0,4.0,0,2,0,0,0,1,10.083305979111964,0,1,2,0,0,1,0,2,4.0,3
3,62990,2,12.0,4,2,2,0,0,5,11.050731262615974,4,1,0,2,1,0,0,2,36.0,6
3,78980,2,16.0,0,2,2,0,0,5,11.27694993484064,4,2,2,2,0,2,0,2,48.0,6
5,66990,2,20.0,5,2,2,1,0,5,11.112298633502313,4,0,0,2,0,2,0,0,60.0,6
2,58990,2,12.0,0,2,2,1,0,5,10.98512321699712,4,2,2,2,0,2,0,1,36.0,6
6,26490,2,2.0,0,2,2,1,0,5,10.184522582266116,4,1,1,0,1,1,0,1,2.0,2
6,47450,2,12.0,0,2,2,0,0,5,10.767431804038074,4,1,2,2,1,0,0,1,36.0,6
6,42990,0,8.0,0,2,0,0,0,5,10.668722809490328,0,1,2,0,1,0,0,1,8.0,6
7,69990,2,12.0,1,2,3,0,0,5,11.156107653683586,7,2,2,2,0,2,1,2,36.0,6
6,69345,0,12.0,0,2,0,0,0,5,11.146849325090436,0,1,2,0,1,0,0,1,12.0,6
6,51499,2,8.0,0,2,3,0,0,5,10.849317668987576,3,2,2,1,0,2,1,1,16.0,6
4,88490,2,12.0,4,2,2,1,1,5,11.390644830261396,4,2,2,2,0,2,0,2,36.0,6
4,95990,2,12.0,4,2,2,1,1,5,11.471999298357582,4,2,2,2,0,2,0,2,36.0,6
4,78490,0,12.0,4,2,0,0,1,5,11.27072650712086,0,2,2,0,0,2,0,2,12.0,6
0,30990,2,4.0,0,2,2,0,0,5,10.341419850781794,4,1,1,1,0,2,0,1,8.0,6
4,36990,0,8.0,4,2,0,0,0,5,10.5184028848265,0,1,2,0,1,0,0,2,8.0,6
6,43990,2,6.0,4,2,2,1,0,5,10.691717614342766,4,1,2,2,0,2,0,1,18.0,6
4,48990,0,8.0,4,2,0,0,0,5,10.79937147463262,0,2,2,0,1,0,0,2,8.0,6
4,86490,0,12.0,4,2,0,0,1,5,11.367784079300558,0,2,2,0,0,2,0,2,12.0,6
3,58490,2,8.0,4,2,2,0,1,5,10.976611078437072,4,1,0,2,1,0,0,2,24.0,6
4,98990,2,20.0,0,2,2,1,0,5,11.502774113913851,4,2,2,2,1,4,0,2,60.0,8
6,50999,0,12.0,0,2,0,0,0,5,10.83956130367109,0,2,2,0,1,0,0,1,12.0,6
6,53990,2,12.0,0,2,2,0,0,5,10.896554123212333,4,1,2,2,0,2,0,1,36.0,6
0,32149,2,4.0,0,2,2,0,0,5,10.378136624982952,4,1,2,1,0,2,0,1,8.0,6
7,171990,2,16.0,1,2,3,0,0,5,12.055191614570536,8,2,0,2,0,0,1,2,48.0,9
7,39990,2,8.0,0,2,2,1,0,5,10.596384701840863,4,2,2,1,1,0,0,2,16.0,6
5,59990,2,20.0,5,2,2,1,0,5,11.00193316064714,4,2,2,2,0,2,0,0,60.0,6
8,24990,2,4.0,0,2,2,0,0,5,10.126231023828998,4,1,2,1,1,0,0,0,8.0,6
4,115558,0,12.0,1,1,3,0,0,5,11.65752784740375,5,2,0,0,0,2,0,2,12.0,6
3,44890,0,8.0,4,2,0,0,0,5,10.711970331775978,0,1,2,0,0,2,0,2,8.0,6
4,117000,2,12.0,4,2,2,0,1,5,11.669929213779891,4,2,0,2,0,2,0,2,36.0,6
6,58400,2,8.0,2,2,2,1,1,5,10.97507116881632,4,1,2,2,1,0,0,1,24.0,6
4,48490,0,8.0,4,2,0,0,0,5,10.789112870099398,0,2,2,0,1,0,0,2,8.0,6
4,44347,0,8.0,4,2,0,0,0,5,10.699800341706831,0,1,2,0,1,0,0,2,8.0,6
4,56267,0,16.0,0,2,0,0,0,5,10.937863496628951,0,2,2,0,0,2,0,2,16.0,6
2,145999,0,16.0,1,2,3,0,0,5,11.891355051351947,8,2,0,0,1,4,1,1,16.0,8
2,57590,2,12.0,0,2,3,0,0,5,10.96110422050072,6,1,0,1,0,2,1,1,24.0,6
3,84899,2,12.0,4,2,2,0,0,5,11.349217593667056,4,2,2,2,1,0,0,2,36.0,6
6,64190,0,12.0,0,2,3,0,0,5,11.069602714305825,3,1,2,0,0,2,1,1,12.0,6
6,54990,2,8.0,0,2,3,0,0,5,10.91490662950186,3,2,2,1,0,2,1,1,16.0,6
4,43400,0,8.0,4,2,0,0,0,5,10.678214720088496,0,1,2,0,1,0,0,2,8.0,6
7,109990,2,16.0,1,2,3,0,0,5,11.608144731551162,8,2,2,2,0,2,1,2,48.0,6
7,83500,2,12.0,0,2,3,0,0,4,11.332601910838946,3,1,2,1,3,2,1,2,24.0,8
3,46899,2,8.0,0,2,2,0,0,5,10.755751632245437,4,1,2,2,0,2,0,2,24.0,6
0,31899,2,8.0,0,2,2,0,0,5,10.370329940319197,4,1,1,2,0,2,0,1,24.0,6
3,53490,0,12.0,4,2,0,0,0,5,10.887249999525295,0,1,2,0,0,2,0,2,12.0,6
6,32900,0,8.0,4,2,0,0,0,5,10.401227936753465,0,1,2,0,0,2,0,1,8.0,6
8,199990,0,16.0,1,2,3,0,0,5,12.206022644280132,8,0,0,0,1,4,1,0,16.0,8
7,51290,2,12.0,0,2,3,0,0,5,10.845251080383314,6,2,2,1,0,2,1,2,24.0,6
7,107990,0,16.0,1,2,3,0,0,5,11.589793909226806,8,2,0,0,3,2,1,2,16.0,8
0,89990,2,16.0,0,2,3,0,0,5,11.407453832027992,8,2,2,2,0,2,1,1,48.0,6
7,99990,0,16.0,1,2,3,0,0,5,11.512825459969894,8,2,0,0,0,2,1,2,16.0,6
0,53990,2,12.0,4,2,2,0,0,5,10.896554123212333,4,1,2,2,1,0,0,1,36.0,6
7,74990,0,12.0,1,2,3,0,0,5,11.225110050295434,7,2,2,0,0,2,1,2,12.0,6
7,94990,0,16.0,1,2,3,0,0,5,11.461526901884229,8,2,0,0,3,2,1,2,16.0,8
7,77990,0,12.0,1,2,3,0,0,5,11.264335892324544,8,2,2,0,0,2,1,2,12.0,6
7,92990,0,16.0,1,2,3,0,0,5,11.440247239472242,8,2,0,0,0,2,1,2,16.0,6
2,48990,2,12.0,0,2,2,1,0,5,10.79937147463262,4,1,2,2,0,2,0,1,36.0,6
4,38900,2,8.0,0,2,0,0,0,5,10.568749529606537,0,1,2,2,0,1,0,2,24.0,3
6,94890,2,16.0,0,2,2,0,0,5,11.460473604967804,4,2,2,2,1,0,0,1,48.0,6
7,60990,2,12.0,0,2,2,1,0,5,11.018465195290505,4,1,2,2,1,0,0,2,36.0,6
7,50990,2,12.0,0,2,2,1,0,5,10.839384814049202,4,2,2,2,1,0,0,2,36.0,6
3,202490,2,16.0,4,2,2,0,1,5,12.218445781593315,4,0,0,2,1,3,0,2,48.0,10
3,279490,2,20.0,1,2,3,0,1,5,12.540721792761923,8,0,0,2,0,3,1,2,60.0,15
3,303490,2,20.0,1,2,3,0,1,5,12.623103940009702,8,0,0,2,3,3,1,2,60.0,20
6,157544,2,16.0,1,2,3,0,0,5,11.967460063312032,8,2,0,2,0,4,1,1,48.0,12
6,286200,2,32.0,1,2,3,0,0,5,12.564446146104489,8,0,0,2,0,0,1,1,96.0,9
6,142190,0,16.0,1,2,3,0,0,5,11.86491947039042,8,2,0,0,0,0,1,1,16.0,9
6,119500,2,12.0,0,2,2,0,0,5,11.691071650353702,4,2,2,2,1,0,0,1,36.0,6
8,205000,2,16.0,4,2,2,0,1,5,12.230765258120543,4,1,1,2,0,0,0,0,48.0,9
8,142990,2,16.0,4,2,3,0,0,5,11.870529976726893,7,2,0,2,0,0,1,0,48.0,9
8,127000,2,16.0,4,2,2,0,1,5,11.751942365440728,4,1,2,2,1,0,0,0,48.0,6
7,52990,0,16.0,0,2,0,0,0,5,10.877858495486809,0,2,2,0,1,0,0,2,16.0,6
6,80999,2,12.0,0,2,2,1,0,5,11.302192087899355,4,2,0,2,1,0,0,1,36.0,6
8,12990,2,2.0,0,2,2,1,0,5,9.471935109664646,4,1,1,2,1,0,0,0,6.0,6
3,42499,0,12.0,0,2,0,0,0,5,10.657235825223925,0,1,2,0,0,2,0,2,12.0,6
8,16990,2,2.0,0,2,2,1,0,5,9.740380214665976,4,1,1,2,0,2,0,0,6.0,6
8,89799,0,16.0,0,2,0,0,1,5,11.405329118370826,0,2,2,0,0,2,0,0,16.0,6
6,45490,2,12.0,0,2,2,1,0,5,10.72524780056405,4,1,2,2,1,0,0,1,36.0,6
2,69990,2,12.0,0,2,3,0,0,5,11.156107653683586,6,2,2,2,1,0,1,1,36.0,6
6,33990,0,12.0,0,2,0,0,0,1,10.433821642690162,0,1,2,0,0,2,0,1,12.0,6
6,39999,0,12.0,0,2,0,0,0,5,10.596609732783568,0,1,2,0,0,2,0,1,12.0,6
2,35083,2,4.0,0,2,2,1,0,5,10.465471961643733,4,1,2,1,0,2,0,1,8.0,6
0,54499,2,12.0,0,2,3,0,0,5,10.905937631859144,3,2,2,2,0,2,1,1,36.0,6
6,26990,0,8.0,4,2,0,0,0,1,10.20322170601205,0,1,2,0,0,2,0,1,8.0,6
2,62990,0,16.0,0,2,3,0,0,5,11.050731262615974,6,2,2,0,0,2,1,1,16.0,6
3,199990,2,16.0,4,2,3,0,0,5,12.206022644280132,8,2,0,2,1,4,1,2,48.0,8
4,56999,2,12.0,0,2,3,0,0,5,10.950789002803145,3,1,2,1,0,2,1,2,24.0,6
2,34990,2,4.0,0,2,2,1,0,5,10.462817585361734,4,1,2,1,1,0,0,1,8.0,6
6,36990,2,8.0,0,2,2,1,0,5,10.5184028848265,4,1,2,2,0,2,0,1,24.0,6
3,94990,2,12.0,0,2,2,0,0,5,11.461526901884229,5,2,2,2,0,2,0,2,36.0,6
6,46990,2,12.0,0,2,2,1,0,5,10.757690092096862,4,1,2,2,1,0,0,1,36.0,6
6,45900,2,12.0,0,2,2,1,0,5,10.734220396048636,4,1,2,2,0,2,0,1,36.0,6
3,79990,2,12.0,4,2,2,0,0,5,11.289656905842868,4,2,2,2,0,0,0,2,36.0,9
6,59990,2,8.0,0,2,2,1,0,5,11.00193316064714,4,2,2,1,0,2,0,1,16.0,6
4,27490,0,2.0,0,2,0,0,0,5,10.221577581159291,0,1,2,0,0,1,0,2,2.0,3
4,55999,2,12.0,0,2,3,0,0,5,10.933089112414988,3,1,2,1,0,2,1,2,24.0,6
3,166490,2,12.0,1,2,3,0,0,5,12.0226905265389,8,0,0,2,0,0,1,2,36.0,9
3,80490,2,12.0,4,2,2,0,1,5,11.29588823208778,4,2,2,2,1,0,0,2,36.0,6
3,99950,2,12.0,4,2,2,0,1,5,11.512425339928546,4,2,2,2,1,0,0,2,36.0,6
4,26800,2,4.0,0,2,2,0,0,5,10.196157166498947,4,1,2,2,1,1,0,2,12.0,2
3,67890,2,12.0,4,2,2,0,0,5,11.125644027295692,4,2,2,2,1,0,0,2,36.0,6
3,73990,2,12.0,4,2,2,0,1,5,11.211685227919595,4,1,2,2,1,0,0,2,36.0,6
3,88990,2,12.0,4,2,2,0,0,5,11.396279282850909,4,2,2,2,1,0,0,2,36.0,6
5,34990,2,8.0,3,2,2,1,0,5,10.462817585361734,4,2,2,1,1,0,0,0,16.0,6
3,63220,2,12.0,0,2,2,1,0,5,11.054375985769608,4,1,2,2,0,2,0,2,36.0,6
3,58990,2,12.0,4,2,2,0,0,5,10.98512321699712,4,1,2,2,1,0,0,2,36.0,6
7,247999,2,20.0,1,2,3,0,0,5,12.421179992880925,8,0,0,2,3,0,1,2,60.0,12
7,292990,2,20.0,1,2,3,0,0,5,12.58789375772394,8,0,0,2,0,3,1,2,60.0,15
4,58800,0,12.0,0,2,0,0,0,5,10.98189713388672,0,1,2,0,0,2,0,2,12.0,6
2,54999,0,12.0,0,2,0,0,0,5,10.915070282231136,0,1,2,0,0,2,0,1,12.0,6
3,94490,2,12.0,4,2,2,0,1,5,11.456249287776672,4,1,2,2,0,2,0,2,36.0,6
